transaction_id,transaction_date,customer_id,department,product_sku,product_name,quantity,unit_price,discount_pct,total_cost,payment_method,sales_channel,register_id
315505,28-May-2022,91042,Pharmacy,PH-102,"Vitamin D 100ct",2,12.99,,25.98,"Credit Card",Online,REG-17
315531,2024-12-06,77104,"Home & Garden",HG-405,"Storage Bins 3pk",2,16.99,,33.98,Cash,In-Store,REG-1
315811,01-Feb-2024,17213,BEAUTY,BE-102,"Face Moisturizer",1,12.74,0.15,10.83,"Credit Card",In-Store,REG-6
315936,06/25/2024,31346,Beauty,BE-506,"Razor 4pk",2,11.99,,23.98,"Credit Card",In-Store,REG-7
316207,05-27-2024,83740,Automotive,AU-102,"Car Air Freshener",2,2.62,0.25,3.93,"Debit Card",In-Store,REG-4
316218,01-May-2024,68633,Sports,SP-001,"Yoga Mat",3,22.99,,68.97,"Credit Card",In-Store,REG-11
316254,03/07/2022,79677,Electronics,EL-404,"Laptop Stand",4,34.99,0.3,97.97,"Credit Card",In-Store,REG-10
316456,2022-05-13,25675,Pharmacy,PH-304,"Bandage Assortment",1,5.09,0.15,4.33,Cash,In-Store,REG-3
316904,23-Feb-2023,77907,Toys,TY-203,"Nerf Gun",1,18.74,,18.74,"Mobile Pay",In-Store,REG-18
317440,06/13/2024,40662,Sports,SP-203,"Water Bottle 32oz",2,11.89,0.3,16.65,EBT,In-Store,REG-1
317674,12-12-2024,84525,Electronics,EL-201,"iPhone Case",2,17.99,,35.98,"Credit Card",In-Store,REG-13
317721,10-Aug-2022,58242,Clothing,CL-506,"Yoga Pants",2,20.99,0.25,31.48,"Credit Card",Online,REG-4
317881,04-May-2022,41439,Toys,TY-405,"Play-Doh 10pk",5,11.99,,59.95,"Credit Card",In-Store,REG-7
317916,05-31-2024,57197,Automotive,AU-102,"Car Air Freshener",4,3.49,,13.96,"Gift Card","Curbside Pickup",REG-6
318299,08/18/2023,61937,Toys,TY-001,"LEGO City Set",1,49.99,,49.99,"Mobile Pay",Online,REG-3
318376,01-Dec-2023,76948,Beauty,BE-001,"Shampoo 16oz",1,5.59,0.2,4.47,"Credit Card",Online,REG-6
318403,12/05/2023,47820,Grocery,GR-012,"Cereal 18oz",3,4.29,,12.87,"Credit Card",Online,REG-16
318499,03/16/2024,53440,"Home & Garden",HG-001,"Potting Soil 20qt",4,6.29,0.3,17.61,EBT,In-Store,REG-15
319817,11-21-2022,58645,Toys,TY-001,"LEGO City Set",1,39.99,0.2,31.99,"Credit Card",In-Store,REG-19
320207,07/06/2024,29371,Furniture,FU-203,"Desk Lamp",1,27.99,,27.99,"Debit Card",Online,REG-12
320247,10/04/2024,55125,Automotive,AU-405,"Jumper Cables",1,29.99,,29.99,"Credit Card",In-Store,
320333,10/21/2023,89349,Beauty,BE-506,"Razor 4pk",1,11.99,,11.99,"Credit Card",In-Store,REG-8
320376,2023-11-14,70073,Electronics,EL-303,"USB-C Hub",4,24.49,0.3,68.57,EBT,In-Store,REG-5
320406,07/13/2023,40046,Beauty,BE-304,"Lip Balm 3pk",1,4.99,,4.99,"Mobile Pay",In-Store,REG-3
320973,2022-10-07,93171,Automotive,AU-203,"Windshield Washer Fluid",1,3.99,0.2,3.19,"Gift Card",In-Store,REG-9
321038,2024-12-20,64742,Grocery,GR-008,"Canned Tomatoes",1,1.16,0.1,1.04,"Credit Card",Online,
321308,30-May-2023,79224,Toys,TY-203,"Nerf Gun",1,21.24,0.15,18.05,"Credit Card",In-Store,REG-20
321550,07/01/2024,92651,Grocery,GR-009,"Frozen Pizza",2,7.59,0.05,14.42,"Debit Card",In-Store,REG-14
321556,02-28-2024,84717,Electronics,EL-102,"Bluetooth Headphones",4,71.99,0.1,259.16,"Credit Card",Online,REG-4
321659,03-May-2024,77698,Pharmacy,PH-203,"Allergy Relief 30ct",1,14.99,,14.99,"Debit Card",In-Store,REG-7
321934,29-Sep-2024,18076,Electronics,TV-001,"4K Smart TV 55""",1,499.99,,499.99,"Debit Card",In-Store,REG-17
322151,2023-05-22,87364,Clothing,CL-203,"Kids Hoodie",4,22.99,,91.96,"Debit Card",In-Store,REG-20
322436,12-Jun-2022,21803,Pharmacy,PH-405,"Hand Sanitizer 8oz",4,3.99,,15.96,"Debit Card",In-Store,REG-12
322653,10-18-2022,61672,Sports,SP-001,"Yoga Mat",4,22.99,,91.96,"Credit Card","Curbside Pickup",REG-16
322732,10/09/2024,19523,Grocery,GR-007,"Pasta 1lb",4,1.34,0.25,4.02,"Credit Card",Online,REG-9
322856,02-09-2022,89138,"Home & Garden",HG-203,"Scented Candle",1,9.09,0.3,6.36,"Gift Card",Online,REG-20
322897,2023-01-12,40717,Pharmacy,PH-001,"Ibuprofen 200ct",1,9.99,,9.99,"Credit Card",Online,REG-5
323057,03/22/2022,80888,Pharmacy,PH-102,"Vitamin D 100ct",3,10.39,0.2,24.94,"Debit Card",In-Store,REG-3
323095,04/18/2022,68179,Electronics,TV-001,"4K Smart TV 55""",5,499.99,,2499.95,"Credit Card",In-Store,REG-12
323535,09-06-2023,95271,Grocery,GR-008,"Canned Tomatoes",1,1.23,,1.23,"Credit Card","Curbside Pickup",REG-18
323944,11/26/2023,36612,Grocery,GR-008,"Canned Tomatoes",1,1.29,,1.29,"Credit Card",In-Store,REG-10
324010,08-Jun-2023,99832,"Home & Garden",HG-304,"Picture Frame 8x10",2,7.99,,15.98,"Gift Card",In-Store,REG-4
324094,2024-04-07,78035,"Home & Garden",HG-304,"Picture Frame 8x10",1,5.99,0.25,4.49,Cash,Online,REG-6
324164,03-20-2024,95720,"Home & Garden",HG-405,"Storage Bins 3pk",1,13.59,0.2,10.87,"Credit Card",In-Store,REG-19
324176,02/08/2023,45580,Furniture,FU-102,"Bookshelf 5-Tier",3,89.99,,269.97,"Credit Card",In-Store,REG-10
324993,08-25-2024,,Clothing,CL-506,"Yoga Pants",3,27.99,,83.97,"Debit Card",In-Store,REG-11
325038,13-Oct-2024,85431,Furniture,FU-203,"Desk Lamp",1,23.79,0.15,20.22,"Debit Card",In-Store,REG-6
325304,09-10-2023,46907,Automotive,AU-203,"Windshield Washer Fluid",5,4.24,0.15,18.02,"Credit Card","Curbside Pickup",REG-4
325325,03/01/2024,39539,Sports,SP-506,"Foam Roller",1,16.99,0.15,14.44,"Credit Card",In-Store,REG-19
325401,11-Dec-2022,47740,PHARMACY,PH-405,"Hand Sanitizer 8oz",4,3.99,,15.96,Cash,In-Store,REG-8
325600,2024-01-27,10119,Grocery,GR-005,"Orange Juice 64oz",5,4.49,,22.45,"Mobile Pay",Online,REG-2
325876,08-04-2024,62196,Electronics,TV-001,"4K Smart TV 55""",1,499.99,,499.99,Cash,In-Store,REG-13
325958,12/20/2022,73868,"Home & Garden",HG-607,"Laundry Detergent",2,13.49,,26.98,"Credit Card",Online,REG-8
326017,03-29-2023,66973,Pharmacy,PH-102,"Vitamin D 100ct",2,11.69,0.1,21.04,"Credit Card",Online,REG-20
326042,11-25-2024,77000,Automotive,AU-001,"Motor Oil 5qt",5,24.99,,124.95,"Credit Card",In-Store,REG-1
326207,08/20/2023,60670,Electronics,EL-404,"Laptop Stand",2,49.99,,99.98,Cash,Online,
326588,07-Jan-2022,16946,Grocery,GR-009,"Frozen Pizza",4,7.99,,31.96,"Mobile Pay",In-Store,REG-10
326686,2022-05-21,96265,Automotive,AU-304,"Car Phone Mount",1,14.99,,14.99,"Debit Card",In-Store,REG-13
326804,08/11/2022,25809,Grocery,GR-009,"Frozen Pizza",4,7.99,,31.96,"Gift Card",In-Store,REG-15
326871,2022-11-13,29253,Beauty,BE-304,"Lip Balm 3pk",1,3.74,0.25,2.8,"Gift Card",In-Store,REG-1
327057,2023-02-24,14846,Toys,TY-405,"Play-Doh 10pk",2,9.59,0.2,15.34,"Debit Card",In-Store,REG-4
327555,08-Jan-2024,89128,Grocery,GR-001,"Organic Whole Milk 1gal",2,4.39,0.2,7.02,Cash,Online,REG-20
327557,11/13/2024,39783,Clothing,CL-102,"Women's T-Shirt",2,12.34,0.05,23.45,Cash,In-Store,REG-8
327691,11-Nov-2023,40803,Clothing,CL-708,"Baseball Cap",1,14.99,,14.99,Cash,In-Store,
327709,10/08/2023,74982,Grocery,GR-011,"Butter 1lb",1,3.99,0.2,3.19,"Credit Card","Curbside Pickup",REG-20
327999,13-Nov-2022,22524,Electronics,EL-606,"Smart Speaker",5,62.99,0.3,220.46,"Credit Card",Online,
328359,2022-09-20,60906,Automotive,AU-102,"Car Air Freshener",5,3.14,0.1,14.13,"Credit Card",Online,REG-7
328529,2022-03-13,56638,Sports,SP-506,"Foam Roller",5,16.99,0.15,72.21,"Credit Card",Online,REG-11
328554,11-18-2022,74648,Pharmacy,PH-304,"Bandage Assortment",1,5.09,0.15,4.33,"Credit Card",In-Store,REG-4
328806,12/19/2024,67139,Electronics,EL-808,"Gaming Controller",2,59.99,,119.98,EBT,In-Store,REG-11
328867,06-13-2024,17202,Automotive,AU-001,"Motor Oil 5qt",1,19.99,0.2,15.99,"Debit Card",Online,REG-19
328903,09/14/2024,,Pharmacy,PH-405,"Hand Sanitizer 8oz",1,3.99,,3.99,"Credit Card",Online,REG-18
328970,09-18-2023,27367,"Home & Garden",HG-102,"Garden Hose 50ft",3,25.49,0.15,65,EBT,In-Store,REG-4
328983,23-Mar-2023,86438,Clothing,CL-102,"Women's T-Shirt",1,9.74,0.25,7.3,"Gift Card",In-Store,REG-16
329136,2022-09-15,53704,Sports,SP-203,"Water Bottle 32oz",2,13.59,0.2,21.74,"Credit Card",In-Store,REG-18
329403,03/05/2022,19162,Beauty,BE-506,"Razor 4pk",1,11.99,,11.99,EBT,In-Store,REG-9
329412,09/01/2024,,Clothing,CL-203,"Kids Hoodie",3,19.54,0.15,49.83,"Debit Card",In-Store,REG-3
329673,01/27/2023,19737,Furniture,FU-001,"Folding Chair",2,29.74,,59.48,Cash,Online,REG-11
329674,02-14-2024,48508,Automotive,AU-203,"Windshield Washer Fluid",1,3.74,0.25,2.8,"Credit Card",In-Store,REG-19
329787,05/06/2024,74481,AUTOMOTIVE,AU-304,"Car Phone Mount",3,11.99,0.2,28.78,"Credit Card",Online,REG-14
329789,27-Feb-2024,80358,Automotive,AU-405,"Jumper Cables",2,25.49,0.15,43.33,"Debit Card",In-Store,REG-20
329796,2022-07-29,10557,ELECTRONICS,EL-505,"Wireless Charger",1,22.49,0.25,16.87,"Debit Card","Curbside Pickup",REG-3
329883,2024-11-29,93570,Furniture,FU-001,"Folding Chair",5,31.49,0.1,141.7,"Credit Card",In-Store,REG-7
330120,03/24/2024,60547,Toys,TY-405,"Play-Doh 10pk",1,8.39,0.3,5.87,"Debit Card",Online,REG-4
330314,10/05/2023,90633,Clothing,CL-203,"Kids Hoodie",1,22.99,,22.99,Cash,Online,REG-17
330530,10-02-2024,48794,"Home & Garden",HG-506,"Throw Pillow",4,19.99,,79.96,"Credit Card",In-Store,REG-12
330570,01/07/2022,62633,Automotive,AU-405,"Jumper Cables",1,29.99,,29.99,"Debit Card",In-Store,REG-9
331158,12-29-2024,59366,CLOTHING,CL-405,"Winter Jacket",1,89.99,,89.99,"Debit Card",Online,REG-10
331400,2024-04-05,82129,Grocery,GR-004,"Bagged Salad Mix",1,3.41,0.1,3.07,"Credit Card",Online,REG-20
331771,2024-01-18,64040,Pharmacy,PH-102,"Vitamin D 100ct",1,12.34,0.05,11.72,"Credit Card",In-Store,REG-6
331772,12-13-2022,81599,Pharmacy,PH-203,"Allergy Relief 30ct",1,13.49,0.1,12.14,"Debit Card",In-Store,REG-14
331856,08-15-2023,,Furniture,FU-203,"Desk Lamp",2,25.19,0.1,45.34,"Debit Card",In-Store,REG-3
331936,2023-09-17,91037,Sports,SP-506,"Foam Roller",2,19.99,,39.98,"Debit Card",Online,REG-12
331947,11-03-2023,,Toys,TY-405,"Play-Doh 10pk",3,11.99,,35.97,"Debit Card",In-Store,REG-8
332219,26-Jun-2024,39137,Electronics,EL-303,"USB-C Hub",4,31.49,0.1,113.36,"Credit Card","Curbside Pickup",REG-18
332641,01/08/2023,93441,Clothing,CL-001,"Men's Jeans",1,24.49,0.3,17.14,EBT,In-Store,REG-7
332892,2022-09-27,,Toys,TY-001,"LEGO City Set",1,47.49,0.05,45.12,"Debit Card",In-Store,REG-11
333243,03-May-2023,98186,Sports,SP-203,"Water Bottle 32oz",5,13.59,0.2,54.36,"Mobile Pay",In-Store,REG-3
333468,06/14/2023,66974,"Home & Garden",HG-304,"Picture Frame 8x10",2,6.39,0.2,10.22,"Debit Card",In-Store,REG-8
333602,31-Jan-2022,59266,Clothing,CL-203,"Kids Hoodie",4,16.09,0.3,45.05,EBT,Online,REG-15
333665,05-17-2022,88649,Toys,TY-405,"Play-Doh 10pk",2,9.59,0.2,15.34,"Debit Card","Curbside Pickup",REG-3
333750,23-Aug-2024,82353,Sports,SP-506,"Foam Roller",1,16.99,0.15,14.44,"Debit Card",In-Store,REG-6
333885,06/18/2023,74561,Electronics,EL-707,"Tablet 10""",2,230.99,0.3,323.39,"Debit Card",In-Store,REG-20
334050,20-Mar-2023,27779,Beauty,BE-506,"Razor 4pk",2,11.99,,23.98,"Debit Card",Online,REG-8
334431,25-Jul-2023,64621,Toys,TY-304,"Board Game",1,25.49,0.15,21.67,"Debit Card",In-Store,REG-16
335299,05-Jan-2022,30683,"Home & Garden",HG-506,"Throw Pillow",2,19.99,,39.98,"Mobile Pay",In-Store,REG-15
335364,2023-09-30,85296,Beauty,BE-102,"Face Moisturizer",1,14.99,,14.99,"Debit Card",In-Store,REG-3
335426,10/08/2024,93958,Toys,TY-405,"Play-Doh 10pk",3,8.39,0.3,17.62,"Credit Card",In-Store,REG-9
335455,11/25/2024,,Pharmacy,PH-304,"Bandage Assortment",5,5.99,,29.95,"Debit Card","Curbside Pickup",REG-19
335477,01-Nov-2024,41210,Grocery,GR-002,"White Bread",1,2.99,,2.99,"Credit Card",Online,REG-14
335709,03-11-2022,38721,Toys,TY-405,"Play-Doh 10pk",4,11.99,,47.96,"Credit Card",Online,REG-17
335728,17-Apr-2024,14048,Grocery,GR-008,"Canned Tomatoes",1,1.29,,1.29,"Debit Card",In-Store,REG-14
336081,2022-01-12,,Furniture,FU-102,"Bookshelf 5-Tier",2,80.99,0.1,145.78,Cash,In-Store,REG-11
336293,2022-01-06,75888,Grocery,GR-008,"Canned Tomatoes",1,1.03,0.2,0.82,"Credit Card",In-Store,REG-10
337018,2024-10-01,46719,Furniture,FU-102,"Bookshelf 5-Tier",4,62.99,0.3,176.37,"Credit Card",In-Store,REG-9
337130,04-28-2024,38919,Automotive,AU-001,"Motor Oil 5qt",5,23.74,0.05,112.76,Cash,Online,REG-2
337175,10/24/2022,59152,Automotive,AU-304,"Car Phone Mount",5,14.99,,74.95,"Credit Card",In-Store,REG-17
337262,02-01-2023,79397,Electronics,TV-001,"4K Smart TV 55""",2,474.99,0.05,902.48,"Credit Card",In-Store,REG-13
337408,08-08-2024,62703,Furniture,FU-102,"Bookshelf 5-Tier",5,85.49,0.05,406.08,Cash,Online,REG-12
337425,03-Nov-2022,81959,Automotive,AU-203,"Windshield Washer Fluid",4,4.49,0.1,16.16,"Credit Card",Online,REG-14
337721,05/20/2023,45194,Beauty,BE-405,"Body Lotion 16oz",2,7.99,,15.98,Cash,Online,REG-11
337805,02/13/2023,73187,Electronics,EL-505,"Wireless Charger",3,29.99,,89.97,"Mobile Pay",Online,
337863,10-Aug-2023,66443,Automotive,AU-001,"Motor Oil 5qt",3,17.49,0.3,36.73,EBT,"Curbside Pickup",REG-7
338096,10-Feb-2022,18042,Automotive,AU-102,"Car Air Freshener",4,3.49,,13.96,"Credit Card",In-Store,REG-12
338140,2023-05-20,,Clothing,CL-102,"Women's T-Shirt",1,12.99,,12.99,Check,Online,REG-2
338338,2023-07-06,52328,AUTOMOTIVE,AU-001,"Motor Oil 5qt",5,24.99,,124.95,"Credit Card","Curbside Pickup",REG-16
338904,05-14-2022,71997,"Home & Garden",HG-203,"Scented Candle",2,12.99,,25.98,"Credit Card",Online,REG-13
339025,2023-10-12,,Automotive,AU-304,"Car Phone Mount",2,14.99,,29.98,"Credit Card",Online,
339357,07-Jul-2024,68675,Grocery,GR-006,"Greek Yogurt 32oz",3,6.29,,18.87,"Debit Card",In-Store,REG-7
339612,05/10/2022,10652,Grocery,GR-004,"Bagged Salad Mix",4,3.41,,13.64,EBT,In-Store,REG-5
339846,17-Nov-2022,26819,Clothing,CL-001,"Men's Jeans",5,29.74,0.15,126.39,"Debit Card",In-Store,REG-12
339926,2023-12-03,13475,Furniture,FU-304,"Storage Ottoman",5,46.74,0.15,198.64,Cash,In-Store,REG-16
340007,20-Mar-2023,96827,"Home & Garden",HG-203,"Scented Candle",2,12.99,,25.98,"Credit Card",In-Store,REG-16
340377,09-18-2024,,Sports,SP-102,"Dumbbells 20lb pair",1,44.99,,44.99,EBT,In-Store,REG-11
340569,18-Jul-2022,24880,"Home & Garden",HG-607,"Laundry Detergent",4,9.44,0.3,26.43,"Credit Card",In-Store,REG-9
340613,01/11/2024,63953,Sports,SP-102,"Dumbbells 20lb pair",2,44.99,,89.98,"Credit Card",Online,REG-17
340698,2023-10-26,80809,Automotive,AU-304,"Car Phone Mount",4,11.99,0.2,38.37,"Gift Card",In-Store,REG-8
340702,07-16-2023,17181,"Home & Garden",HG-102,"Garden Hose 50ft",3,29.99,,89.97,Cash,In-Store,REG-7
340761,2023-07-03,77520,Pharmacy,PH-405,"Hand Sanitizer 8oz",1,3.99,,3.99,"Credit Card",In-Store,REG-6
340943,21-May-2022,87086,Sports,SP-102,"Dumbbells 20lb pair",2,31.49,0.3,44.09,"Credit Card",Online,
340972,2023-02-02,58388,Electronics,EL-303,"USB-C Hub",4,34.99,,139.96,"Credit Card",Online,REG-4
341323,07/14/2023,60055,Beauty,BE-001,"Shampoo 16oz",3,4.89,0.3,10.27,"Credit Card",In-Store,REG-6
341512,2023-02-28,89117,Automotive,AU-304,"Car Phone Mount",2,11.24,0.25,16.86,Cash,In-Store,REG-11
341644,2023-08-28,36714,Automotive,AU-304,"Car Phone Mount",1,11.99,,11.99,"Debit Card",In-Store,REG-6
341856,02/15/2024,88088,Furniture,FU-405,"TV Stand",4,113.99,0.05,433.16,"Debit Card",Online,REG-19
341883,2022-09-17,26726,Toys,TY-001,"LEGO City Set",2,49.99,,99.98,Check,In-Store,REG-4
341902,2022-06-19,89604,Beauty,BE-405,"Body Lotion 16oz",2,7.99,,15.98,"Credit Card",In-Store,REG-14
342129,01-Jul-2023,72469,Grocery,GR-001,"Organic Whole Milk 1gal",2,5.22,0.05,9.92,Cash,In-Store,REG-7
342280,09-Apr-2024,13660,Automotive,AU-102,"Car Air Freshener",5,3.32,0.05,15.77,Cash,In-Store,REG-18
342282,08-Jun-2023,66068,Pharmacy,PH-203,"Allergy Relief 30ct",1,14.99,,14.99,"Debit Card",Online,REG-19
342291,11/03/2024,83652,Pharmacy,PH-203,"Allergy Relief 30ct",3,10.49,0.3,22.03,"Mobile Pay",Online,REG-1
342335,04/23/2024,91139,Furniture,FU-203,"Desk Lamp",5,27.99,,139.95,"Mobile Pay",Online,REG-3
342465,03-18-2022,30443,Grocery,GR-001,"Organic Whole Milk 1gal",2,4.12,0.25,6.18,"Debit Card",In-Store,REG-13
342525,04/02/2023,91151,Beauty,BE-203,Mascara,2,6.29,0.3,8.81,Check,In-Store,REG-6
342849,08/07/2023,85356,Grocery,GR-002,"White Bread",1,2.99,,2.99,Cash,In-Store,REG-16
343085,05-03-2023,89576,Furniture,FU-304,"Storage Ottoman",1,43.99,0.2,35.19,"Credit Card","Curbside Pickup",REG-8
343167,24-Aug-2023,49080,Beauty,BE-304,"Lip Balm 3pk",5,4.99,,24.95,"Gift Card",In-Store,REG-5
343243,06/25/2024,84837,Pharmacy,PH-405,"Hand Sanitizer 8oz",2,3.99,,7.98,EBT,In-Store,REG-18
343718,09-Mar-2024,31412,Clothing,CL-001,"Men's Jeans",1,29.74,0.15,25.28,Cash,In-Store,REG-4
343779,12-06-2024,10958,Furniture,FU-405,"TV Stand",3,107.99,0.1,291.57,Cash,In-Store,REG-15
343813,20-Jul-2024,55456,Toys,TY-203,"Nerf Gun",2,23.74,0.05,45.11,Cash,Online,REG-6
344003,2024-11-17,31252,Toys,TY-506,"RC Car",1,39.99,,39.99,"Credit Card",In-Store,REG-20
344703,03/25/2024,65834,Automotive,AU-001,"Motor Oil 5qt",5,19.99,0.2,79.96,"Debit Card",Online,REG-13
344944,09-16-2024,,Electronics,EL-808,"Gaming Controller",3,59.99,,179.97,"Debit Card","Curbside Pickup",REG-1
345013,12/20/2023,88326,Pharmacy,PH-001,"Ibuprofen 200ct",3,9.99,,29.97,"Debit Card",Online,REG-2
345022,19-Feb-2024,27999,Grocery,GR-002,"White Bread",1,2.84,0.05,2.7,Cash,In-Store,REG-6
345226,12/15/2022,89214,Toys,TY-001,"LEGO City Set",2,37.49,0.25,56.24,Cash,In-Store,REG-19
345334,03-27-2024,84575,GROCERY,GR-006,"Greek Yogurt 32oz",5,4.72,0.25,17.7,Cash,In-Store,REG-15
345386,2023-04-20,57349,Electronics,EL-303,"USB-C Hub",1,34.99,,34.99,"Mobile Pay",In-Store,REG-3
345406,10-Sep-2022,65743,Pharmacy,PH-001,"Ibuprofen 200ct",1,7.99,0.2,6.39,Cash,Online,REG-2
345645,12-May-2023,53471,Toys,TY-203,"Nerf Gun",2,17.49,0.3,24.49,Cash,In-Store,REG-18
345660,06-Jan-2024,20172,"Home & Garden",HG-405,"Storage Bins 3pk",1,11.89,0.3,8.32,Cash,Online,REG-11
345770,09/06/2022,36555,Automotive,AU-102,"Car Air Freshener",5,3.14,0.1,14.13,"Gift Card",Online,REG-19
345801,29-Nov-2024,72067,Automotive,AU-405,"Jumper Cables",2,22.49,0.25,33.74,Cash,Online,REG-19
345945,12-14-2023,22048,Beauty,BE-001,"Shampoo 16oz",4,5.59,0.2,17.89,"Debit Card",In-Store,REG-17
346004,2024-09-10,83099,"Home & Garden",HG-607,"Laundry Detergent",5,13.49,,67.45,EBT,"Curbside Pickup",REG-2
346106,25-May-2022,19656,Beauty,BE-102,"Face Moisturizer",4,14.24,0.05,54.11,"Credit Card",In-Store,REG-3
346456,02-23-2023,27733,Electronics,EL-201,"iPhone Case",1,16.99,,16.99,Cash,In-Store,REG-5
346622,01-03-2022,82472,Furniture,FU-001,"Folding Chair",1,34.99,,34.99,Check,In-Store,REG-1
346712,10-06-2024,63003,Electronics,EL-404,"Laptop Stand",5,49.99,,249.95,"Credit Card",In-Store,REG-16
346899,2024-05-07,76494,Toys,TY-506,"RC Car",1,35.99,0.1,32.39,EBT,In-Store,REG-1
347255,12-31-2022,13069,Automotive,AU-203,"Windshield Washer Fluid",2,3.74,0.25,5.61,"Mobile Pay",In-Store,REG-5
347349,05/30/2023,64337,Beauty,BE-203,Mascara,1,8.99,,8.99,"Credit Card",In-Store,REG-10
347403,09-21-2023,32600,"Home & Garden",HG-203,"Scented Candle",1,12.99,,12.99,"Credit Card","Curbside Pickup",REG-10
347428,2022-04-17,46188,Toys,TY-102,"Barbie Doll",5,14.24,0.05,67.64,"Credit Card",In-Store,REG-2
347496,11-04-2024,76649,Clothing,CL-203,"Kids Hoodie",2,18.39,0.2,29.42,"Credit Card",In-Store,REG-15
347582,29-Jan-2024,81364,Toys,TY-001,"LEGO City Set",2,47.49,0.05,90.23,Cash,In-Store,REG-18
347705,2023-03-08,52184,Furniture,FU-001,"Folding Chair",1,29.74,0.15,25.28,"Debit Card",In-Store,REG-6
347721,21-Aug-2024,20098,Furniture,FU-102,"Bookshelf 5-Tier",5,71.99,0.2,287.96,"Debit Card","Curbside Pickup",REG-17
347864,01-14-2024,61508,Beauty,BE-203,Mascara,2,8.99,,17.98,"Mobile Pay",In-Store,REG-16
347873,21-Apr-2024,83443,Clothing,CL-708,"Baseball Cap",5,13.49,0.1,60.71,"Debit Card",In-Store,REG-9
348053,13-Dec-2023,58569,Toys,TY-506,"RC Car",5,31.99,0.2,127.96,"Debit Card","Curbside Pickup",REG-18
348089,04-13-2024,97347,Pharmacy,PH-102,"Vitamin D 100ct",2,9.09,0.3,12.73,EBT,Online,REG-18
348537,06/14/2023,14264,Sports,SP-102,"Dumbbells 20lb pair",5,38.24,0.15,162.52,"Credit Card",Online,REG-9
348558,27-Apr-2024,77724,"Home & Garden",HG-405,"Storage Bins 3pk",2,11.89,0.3,16.65,Cash,Online,REG-7
349563,2024-12-10,,Automotive,AU-304,"Car Phone Mount",5,14.99,,74.95,"Debit Card",In-Store,REG-16
349628,09-Feb-2024,53082,TOYS,TY-102,"Barbie Doll",3,14.24,0.05,40.58,"Mobile Pay",In-Store,REG-8
349854,09/05/2024,81634,Electronics,EL-505,"Wireless Charger",2,29.99,,59.98,"Debit Card","Curbside Pickup",REG-7
349913,29-Aug-2022,93634,Grocery,GR-009,"Frozen Pizza",2,7.59,0.05,14.42,Cash,Online,REG-12
350090,18-Dec-2023,11647,Toys,TY-304,"Board Game",2,22.49,0.25,33.74,EBT,In-Store,REG-9
350133,2024-07-13,54674,Toys,TY-304,"Board Game",4,25.49,0.15,86.67,"Credit Card",In-Store,REG-1
350262,2023-06-27,86672,SPORTS,SP-203,"Water Bottle 32oz",4,14.44,0.15,49.1,"Credit Card",In-Store,REG-3
350356,03-Nov-2023,59244,AUTOMOTIVE,AU-102,"Car Air Freshener",2,3.14,0.1,5.65,"Mobile Pay",In-Store,REG-17
350503,15-Mar-2023,73006,Clothing,CL-405,"Winter Jacket",1,71.99,0.2,57.59,EBT,In-Store,REG-19
350822,2024-06-08,80299,Sports,SP-001,"Yoga Mat",2,16.09,0.3,22.53,"Credit Card",Online,
350959,01-12-2022,11262,"Home & Garden",HG-506,"Throw Pillow",1,13.99,0.3,9.79,Cash,In-Store,REG-10
351044,2022-03-06,50705,Furniture,FU-304,"Storage Ottoman",2,54.99,,109.98,EBT,Online,REG-13
351187,06-29-2024,51803,Clothing,CL-304,"Running Shoes",5,58.49,0.1,263.2,"Debit Card",In-Store,REG-10
351396,11-04-2024,73472,"Home & Garden",HG-102,"Garden Hose 50ft",5,22.49,0.25,84.34,"Debit Card","Curbside Pickup",REG-8
351402,2022-05-07,67384,Toys,TY-102,"Barbie Doll",4,14.99,,59.96,"Debit Card",Online,REG-18
351438,09-02-2023,72173,Beauty,BE-203,Mascara,1,8.54,0.05,8.11,"Mobile Pay",In-Store,REG-7
351681,13-May-2022,96620,Toys,TY-001,"LEGO City Set",3,42.49,0.15,108.35,"Credit Card",Online,REG-5
351717,10-09-2022,23789,Pharmacy,PH-001,"Ibuprofen 200ct",1,8.49,0.15,7.22,Cash,"Curbside Pickup",REG-17
351726,03-04-2024,74861,Automotive,AU-304,"Car Phone Mount",3,13.49,,40.47,"Credit Card",In-Store,
351981,03/08/2024,41079,Automotive,AU-405,"Jumper Cables",5,20.99,0.3,73.46,"Debit Card",Online,REG-3
352190,06-02-2022,71744,Clothing,CL-102,"Women's T-Shirt",1,10.39,0.2,8.31,"Debit Card",In-Store,REG-7
352528,11/07/2024,46259,Automotive,AU-304,"Car Phone Mount",5,11.99,0.2,47.96,Cash,"Curbside Pickup",REG-10
352587,2022-11-04,42882,Toys,TY-405,"Play-Doh 10pk",1,11.99,,11.99,"Debit Card",In-Store,REG-14
352866,07/15/2024,20770,Beauty,BE-203,Mascara,1,8.54,0.05,8.11,"Debit Card",In-Store,REG-14
353025,02-18-2024,47559,Beauty,BE-304,"Lip Balm 3pk",2,4.49,0.1,8.08,"Debit Card",In-Store,REG-9
353617,2023-10-12,,Pharmacy,PH-304,"Bandage Assortment",3,4.49,0.25,10.1,"Mobile Pay",In-Store,REG-2
353671,21-Nov-2022,47609,Electronics,EL-303,"USB-C Hub",1,27.99,0.2,22.39,"Debit Card",Online,REG-9
