transaction_id,transaction_date,store_id,customer_id,employee_id,department,product_sku,product_name,quantity,unit_price,line_total,discount_pct,payment_method,sales_channel,is_return,register_id
TXN-179741,08-31-2024,ST-008,CUST-89034,EMP-7039,BEAUTY,BE-001,Shampoo 16oz,4,4.89,19.56,0.3,Credit Card,Online,N,REG-17
TXN-911486,12-27-2024,ST-002,CUST-78297,EMP-7053,Furniture,FU-102,Bookshelf 5-Tier,4,76.49,305.96,0.15,Cash,Curbside Pickup,N,REG-5
TXN-416127,11/03/2022,ST-003,CUST-79393,EMP-9580,Pharmacy,PH-102,Vitamin D 100ct,1,9.09,9.09,0.3,Debit Card,In-Store,N,REG-6
TXN-579389,11/14/2022,ST-008,CUST-67932,EMP-4537,Electronics,EL-808,  Gaming Controller,3,47.99,143.97,0.2,Credit Card,Curbside Pickup,N,REG-10
TXN-893351,12-02-2023,ST-005,CUST-92026,EMP-4803,Sports,SP-203,Water Bottle 32oz,1,16.99,16.99,,Debit Card,In-Store,N,REG-14
TXN-859822,06-09-2023,ST-009,CUST-15776,EMP-6106,  Grocery,GR-011,Butter 1lb,2,4.24,8.48,0.15,Credit Card,In-Store,N,REG-2
TXN-450778,04-Feb-2024,ST-001,CUST-30906,EMP-9878,Home & Garden,HG-405,Storage Bins 3pk,1,16.99,16.99,,Credit Card,In-Store,N,REG-2
TXN-498472,19-Jan-2024,ST-006,CUST-40954,EMP-7807,Grocery,GR-011,Butter 1lb,5,4.74,23.7,,Mobile Pay,In-Store,N,REG-5
TXN-674407,02-22-2024,ST-011,CUST-29801,EMP-8951,Home & Garden,HG-304,Picture Frame 8x10,4,$7.99,31.96,,Credit Card,Curbside Pickup,N,REG-4
TXN-918657,23-Sep-2024,ST-006,CUST-10643,EMP-4590,Automotive,AU-304,Car Phone Mount,2,14.24,28.48,0.05,Debit Card,In-Store,N,REG-18
TXN-664198,04/23/2022,ST-004,CUST-46388,EMP-7874,Beauty,BE-304,Lip Balm 3pk,2,4.24,8.48,0.15,Gift Card,In-Store,N,REG-1
TXN-706224,06-18-2023,ST-012,,EMP-8942,Furniture,FU-203,Desk Lamp,3,27.99,83.97,,Check,In-Store,N,REG-6
TXN-675189,2022-01-05,st-004,CUST-62862,EMP-2822,Home & Garden,HG-607,Laundry Detergent,1,13.49,13.49,,Credit Card,In-Store,N,REG-5
TXN-586819,03/30/2023,ST-010,,EMP-1609,Automotive,AU-203,Windshield Washer Fluid,3,4.99,14.97,,Debit Card,In-Store,N,REG-20
TXN-107786,07-28-2023,ST-009,CUST-68036,EMP-4519,Automotive,AU-304,Car Phone Mount,1,11.24,11.24,0.25,Cash,In-Store,N,REG-18
TXN-422457,11-20-2023,ST-011,CUST-46183,EMP-2103,Sports,SP-506,  Foam Roller,4,19.99,79.96,,Credit Card,In-Store,N,REG-4
TXN-834122,11-Jun-2024,ST-008,CUST-76764,EMP-1127,Beauty,BE-506,Razor 4pk,4,10.79,43.16,0.1,Cash,In-Store,N,REG-17
TXN-741667,07-17-2023,ST-011,CUST-92457,EMP-9040,Furniture,FU-001,Folding Chair,1,26.24,26.24,0.25,Credit Card,In-Store,N,REG-18
TXN-816574,16-Mar-2024,ST-002,CUST-12268,EMP-9970,Automotive,AU-203,Windshield Washer Fluid,5,4.99,24.95,,Mobile Pay,Online,N,REG-7
TXN-386675,17-Apr-2022,ST-009,CUST-42250,,Beauty,BE-405,Body Lotion 16oz,2,5.59,11.18,,Cash,Curbside Pickup,N,REG-20
TXN-779776,09-Nov-2023,ST-002,CUST-48669,EMP-4164,Home & Garden,HG-607,Laundry Detergent,3,13.49,40.47,,Cash,In-Store,N,REG-11
TXN-789589,14-Jun-2022,ST-011,CUST-23080,EMP-5495,Toys,TY-405,Play-Doh 10pk,2,11.39,22.78,0.05,Mobile Pay,In-Store,N,REG-4
TXN-475331,10-21-2023,ST-005,CUST-76477,EMP-5889,Clothing,CL-203,Kids Hoodie,2,16.09,32.18,0.3,Debit Card,In-Store,N,REG-2
TXN-986993,2024-11-25,ST-010,CUST-39960,EMP-3601,Grocery,GR-004,Bagged Salad Mix,4,2.65,10.6,0.3,Credit Card,In-Store,N,REG-3
TXN-309785,15-Jan-2024,ST-010,CUST-42358,EMP-1926,Clothing,CL-607,Dress Socks 6pk,2,7.99,15.98,0.2,Cash,In-Store,N,REG-5
TXN-894188,20-Feb-2024,ST-005,CUST-54603,EMP-9598,Clothing,CL-506,Yoga Pants,3,26.59,79.77,0.05,Cash,In-Store,N,REG-12
TXN-712690,2023-10-17,ST-004,CUST-28151,EMP-2806,Grocery,GR-010,Eggs 12ct,2,3.49,6.98,,Gift Card,In-Store,N,REG-12
  TXN-183942,11-Jan-2022,ST-001,CUST-53323,,Clothing,CL-304,Running Shoes,3,64.99,194.97,,Credit Card,In-Store,N,REG-16
TXN-924932,05-Dec-2024,ST-008,CUST-42332,EMP-6422,Clothing,CL-203,Kids Hoodie,5,16.09,80.45,0.3,Credit Card,In-Store,N,REG-12
TXN-946402,2022-08-30,ST-004,CUST-19669,EMP-5947,Furniture,FU-405,TV Stand,5,89.99,449.95,0.25,Cash,In-Store,N,REG-3
TXN-839857,2023-03-27,ST-002,CUST-81235,EMP-2963,Clothing,CL-708,  Baseball Cap,4,14.99,59.96,,Debit Card,Online,N,REG-13
TXN-183430,02-24-2024,ST-010,CUST-69185,EMP-2937,Grocery,GR-005,Orange Juice 64oz,1,3.37,3.37,0.25,Credit Card,In-Store,N,REG-19
TXN-434836,04/27/2023,ST-001,CUST-76890,EMP-8906,Clothing,CL-405,Winter Jacket,1,62.99,62.99,,Credit Card,In-Store,N,REG-13
TXN-445752,10-29-2022,ST-011,CUST-46253,,Sports,SP-102,Dumbbells 20lb pair,1,31.49,31.49,0.3,Debit Card,In-Store,N,REG-2
TXN-725188,02-01-2024,ST-001,CUST-15545,EMP-2510,Clothing,CL-607,Dress Socks 6pk,3,9.99,29.97,,Debit Card,Curbside Pickup,N,REG-3
TXN-685219,08-18-2022,ST-002,CUST-53045,EMP-5387,Clothing,CL-102,Women's T-Shirt,2,10.39,20.78,0.2,Credit Card,Online,N,REG-9
TXN-372376,2023-01-24,ST-007,CUST-10059,EMP-3710,Sports,SP-001,Yoga Mat,1,19.54,19.54,0.15,Cash,Online,N,REG-7
TXN-144280,10/14/2023,ST-001,CUST-22063,EMP-1536,CLOTHING,CL-203,Kids Hoodie,1,22.99,22.99,,Mobile Pay,Online,N,REG-20
TXN-382705,2024-12-27,ST-011,CUST-84843,EMP-2002,Home & Garden,HG-405,Storage Bins 3pk,2,11.89,23.78,0.3,Mobile Pay,In-Store,N,REG-5
TXN-129665,2023-02-17,ST-006,CUST-23439,EMP-6661,Toys,TY-203,Nerf Gun,3,19.99,59.97,0.2,Credit Card,In-Store,N,REG-18
TXN-916567,06-28-2022,ST-005,CUST-74415,EMP-6039,Toys,TY-203,Nerf Gun,1,17.49,17.49,0.3,Credit Card,In-Store,N,REG-15
TXN-343085,05-03-2023,ST-011,CUST-89576,EMP-3537,Furniture,FU-304,Storage Ottoman,1,43.99,43.99,0.2,Credit Card,Curbside Pickup,N,REG-8
TXN-994663,05-Dec-2024,ST-002,CUST-26592,EMP-6335,Sports,SP-102,Dumbbells 20lb pair,4.0,44.99,179.96,,Credit Card,In-Store,N,REG-19
TXN-757694,2024-06-10,ST-011,CUST-18783,EMP-7510,Beauty,BE-001,Shampoo 16oz,5,6.64,33.2,0.05,Credit Card,In-Store,N,REG-19
TXN-488918,05-19-2022,ST-012,CUST-15380,EMP-9251,Grocery,GR-002,White Bread,2,2.84,5.68,0.05,Debit Card,In-Store,N,REG-10
TXN-899366,07/19/2024,ST-005,CUST-95092,EMP-5189,Automotive,AU-405,Jumper Cables,1,29.99,29.99,,Debit Card,In-Store,N,REG-15
TXN-463175,2024-09-28,ST-006,CUST-35277,EMP-3392,Grocery,GR-007,Pasta 1lb,4,1.79,7.16,,Credit Card,In-Store,N,REG-14
TXN-475325,11/07/2022,ST-012,CUST-12252,,Beauty,BE-405,Body Lotion 16oz,2,7.19,14.38,0.1,Gift Card,In-Store,N,REG-5
TXN-679606,18-Nov-2022,ST-005,CUST-74122,EMP-4546,Sports,SP-102,  Dumbbells 20lb pair,2,44.99,89.98,,Gift Card,In-Store,N,REG-2
TXN-751051,23-Dec-2023,ST-010,CUST-99241,EMP-2591,Toys,TY-102,Barbie Doll,3,14.24,42.72,0.05,Cash,Online,N,REG-17
TXN-519809,01-06-2023,ST-011,,EMP-9212,Automotive,AU-203,Windshield Washer Fluid,2,4.49,8.98,0.1,Credit Card,Online,N,REG-16
TXN-554163,09-Sep-2023,ST-011,CUST-71993,EMP-6888,Grocery,GR-003,Chicken Breast 3lb,4,10.79,43.16,0.1,Credit Card,Online,N,REG-17
TXN-535697,11/14/2024,ST-008,CUST-57471,EMP-4282,Home & Garden,HG-203,Scented Candle,1,10.39,-10.39,0.2,Credit Card,In-Store,Y,REG-4
TXN-363983,22-Jun-2022,ST-007,CUST-54371,EMP-4885,Grocery,GR-006,Greek Yogurt 32oz,1,6.29,6.29,,Debit Card,In-Store,N,REG-18
TXN-955737,04/20/2022,ST-012,CUST-56207,,Home & Garden,HG-405,Storage Bins 3pk,2,16.9900,33.98,,Debit Card,In-Store,N,REG-19
TXN-768700,2023-08-16,ST-004,CUST-59616,EMP-7768,Pharmacy,PH-001,Ibuprofen 200ct,4,8.99,35.96,0.1,Credit Card,In-Store,N,REG-12
TXN-520312,2024-10-13,ST-011,CUST-74256,EMP-8041,Electronics,EL-808,Gaming Controller,2,59.99,119.98,,Credit Card,In-Store,N,REG-3
TXN-929786,2024-11-05,ST-006,CUST-40361,EMP-8641,Sports,SP-506,Foam Roller,1,18.99,-18.99,0.05,Cash,In-Store,Y,REG-13
TXN-451382,2022-10-07,ST-007,,EMP-6405,Clothing,CL-102,Women's T-Shirt,1,12.99,12.99,,Credit Card,In-Store,N,REG-16
TXN-597673,18-Aug-2024,ST-011,CUST-97594,EMP-9859,Clothing,CL-102,Women's T-Shirt,4,11.69,46.76,0.1,Debit Card,Online,N,
TXN-809253,2023-01-20,ST-006,CUST-85598,EMP-9606,Electronics,EL-707,"Tablet 10""",5,280.49,1402.45,0.15,Debit Card,Online,N,REG-16
TXN-382460,2023-10-10,ST-002,CUST-23717,EMP-5021,Toys,TY-506,RC Car,3,39.99,119.97,,Mobile Pay,Online,N,REG-15
TXN-608251,04-Feb-2022,ST-008,,EMP-2139,Automotive,AU-102,Car Air Freshener,3,3.32,9.96,0.05,EBT,Online,N,REG-8
TXN-689226,05/24/2023,  ST-008,CUST-81063,EMP-9951,Electronics,EL-505,  Wireless Charger,3,29.99,89.97,,Credit Card,In-Store,N,REG-11
TXN-810783,12-Jul-2022,ST-008,CUST-57810,EMP-8118,  Pharmacy,PH-304,Bandage Assortment,5,4.79,23.95,0.2,Credit Card,In-Store,N,REG-6
TXN-181145,2022-05-04,ST-002,CUST-86275,EMP-1289,Beauty,BE-102,Face Moisturizer,1,10.49,10.49,0.3,Debit Card,In-Store,N,REG-14
TXN-842070,10/20/2023,ST-005,CUST-33895,EMP-4182,Furniture,FU-102,Bookshelf 5-Tier,2,62.99,125.98,0.3,Debit Card,In-Store,N,REG-6
TXN-432901,20-Oct-2023,ST-007,CUST-10644,EMP-1121,Electronics,EL-606,Smart Speaker,5,80.99,404.95,0.1,Debit Card,In-Store,N,REG-3
TXN-227143,11-08-2024,ST-004,CUST-78295,EMP-6286,Furniture,FU-001,Folding Chair,1,34.99,34.99,,Gift Card,Online,N,REG-19
TXN-764261,11/27/2024,ST-001,CUST-93763,EMP-9690,Home & Garden,HG-203,Scented Candle,1,12.3400,12.34,0.05,Credit Card,In-Store,N,REG-6
TXN-965304,16-Jul-2024,  ST-007,CUST-73868,EMP-5306,  Home & Garden,HG-102,Garden Hose 50ft,5,28.49,142.45,0.05,Debit Card,Online,N,REG-1
TXN-549519,09-24-2023,  ST-002,CUST-92999,EMP-6881,Furniture,FU-102,Bookshelf 5-Tier,2.0,76.49,152.98,0.15,Debit Card,In-Store,N,REG-15
TXN-742349,04/24/2023,ST-008,CUST-72406,EMP-2645,Sports,SP-506,Foam Roller,2,14.99,-29.98,0.25,Mobile Pay,In-Store,Y,REG-15
TXN-538902,08-25-2023,ST-002,CUST-82130,EMP-8974,Grocery,GR-005,Orange Juice 64oz,1,3.14,3.14,0.3,Debit Card,In-Store,N,REG-5
TXN-928699,03-18-2022,ST-010,CUST-79090,EMP-4345,Electronics,EL-102,Bluetooth Headphones,5,79.99,399.95,,Gift Card,In-Store,N,REG-17
TXN-579585,2022-03-21,ST-003 ,CUST-73017,EMP-2996,Pharmacy,PH-001,Ibuprofen 200ct,1,7.99,7.99,0.2,Debit Card,Online,N,REG-3
TXN-350262,2023-06-27,ST-007,CUST-86672,EMP-9334,SPORTS,SP-203,Water Bottle 32oz,4,14.44,57.76,0.15,Credit Card,In-Store,N,REG-3
TXN-178733,04-28-2024,ST-012,CUST-76006,EMP-2992,Furniture,FU-001,Folding Chair,1,26.24,26.24,0.25,Credit Card,Curbside Pickup,N,REG-7
TXN-651009,12/12/2024,ST-007,CUST-68960,EMP-5810,ELECTRONICS,EL-505,Wireless Charger,5,29.99,149.95,,Mobile Pay,In-Store,N,REG-17
TXN-682378,25-Nov-2023,ST-002,CUST-50049,EMP-8012,Beauty,BE-506,Razor 4pk,3,11.99,35.97,,Credit Card,In-Store,N,REG-16
TXN-732061,11/21/2023,ST-009,CUST-86247,EMP-5770,Clothing,CL-708,Baseball Cap,1,14.99,14.99,,Credit Card,Online,N,REG-16
TXN-158635,2024-12-05,ST-004,CUST-66513,,Grocery,GR-007,Pasta 1lb,1,1.79,1.79,,Credit Card,Online,N,REG-16
TXN-398714,2024-11-06,ST-002,CUST-30546,EMP-3552,Sports,SP-203,Water Bottle 32oz,5,11.89,59.45,0.3,Credit Card,Online,N,REG-8
TXN-893889,05/13/2023,ST-009,CUST-76006,,Toys,TY-304,Board Game,4,28.49,113.96,0.05,Cash,In-Store,N,REG-2
TXN-802353,2022-01-01,ST-002,CUST-81380,EMP-9801,Electronics,EL-404,Laptop Stand,1,49.99,49.99,,Debit Card,In-Store,N,REG-14
TXN-402217,30-Sep-2022,ST-010,CUST-85147,EMP-9403,Pharmacy,PH-304,Bandage Assortment,3,5.39,16.17,,Debit Card,Online,N,REG-7
  TXN-986043,01/18/2024,ST-008,CUST-15305,EMP-3474,Toys,TY-506,RC Car,1,37.99,37.99,0.05,Debit Card,In-Store,N,REG-20
TXN-537951,2023-12-04,ST-007,CUST-38354,EMP-3235,  Toys,TY-001,LEGO City Set,5,37.49,187.45,0.25,Debit Card,In-Store,N,REG-20
TXN-809030,2022-08-08,ST-006,CUST-11468,EMP-9872,Sports,SP-506,Foam Roller,1,17.99,17.99,0.1,Credit Card,In-Store,N,REG-11
TXN-322732,10/09/2024,ST-012,CUST-19523,EMP-2243,Grocery,GR-007,Pasta 1lb,4,1.34,5.36,0.25,Credit Card,Online,N,REG-9
TXN-771384,08/09/2023,ST-008,CUST-80742,EMP-1822,Home & Garden,HG-203,Scented Candle,5,12.99,64.95,,Credit Card,Curbside Pickup,N,REG-11
TXN-826171,12/28/2022,ST-005,CUST-83373,EMP-1498,Grocery,GR-002,White Bread,1,2.54,2.54,0.15,Debit Card,In-Store,N,REG-16
TXN-169258,01/12/2023,ST-011,CUST-11076,EMP-3332,Electronics,EL-505,Wireless Charger,1,29.99,29.99,,EBT,Online,N,REG-13
  TXN-200225,08-20-2024,ST-010,CUST-79367,,Home & Garden,HG-304,Picture Frame 8x10,1,7.99,7.99,,Credit Card,In-Store,N,REG-11
TXN-193641,10-13-2024,ST-003,CUST-57803,EMP-7819,Grocery,GR-003,Chicken Breast 3lb,4,11.39,45.56,0.05,Credit Card,Online,N,REG-2
TXN-760351,08/04/2024,ST-007 ,CUST-13826,EMP-4232,Sports,SP-405,Jump Rope,4,8.54,34.16,0.05,Debit Card,In-Store,N,REG-16
TXN-202116,2023-02-21,ST-011,CUST-55145,,Pharmacy,PH-102,Vitamin D 100ct,2,9.74,19.48,0.25,Credit Card,Online,N,REG-12
TXN-779342,2024-11-27,st-008,CUST-55179,EMP-3897,Furniture,FU-102,Bookshelf 5-Tier,1,80.99,80.99,0.1,Debit Card,In-Store,N,REG-19
TXN-259668,2023-05-02,ST-009,CUST-11899,EMP-9334,Pharmacy,PH-102,Vitamin D 100ct,3,12.99,38.97,,Mobile Pay,In-Store,N,REG-14
TXN-377484,11/19/2023,ST-006,CUST-82031,EMP-7686,Pharmacy,PH-405,Hand Sanitizer 8oz,2,3.99,7.98,,Credit Card,In-Store,N,REG-12
TXN-329883,2024-11-29,ST-010,CUST-93570,EMP-3664,Furniture,FU-001,Folding Chair,5,31.49,157.45,0.1,Credit Card,In-Store,N,REG-7
TXN-515320,2022-08-10,ST-001,CUST-35674,EMP-3832,Electronics,EL-808,Gaming Controller,2,44.99,89.98,0.25,Debit Card,In-Store,N,REG-6
TXN-653404,08/29/2022,ST-009,CUST-42720,EMP-1517,Clothing,CL-203,Kids Hoodie,1,22.99,22.99,,Debit Card,In-Store,N,REG-12
TXN-627949,11/30/2023,ST-005,,,Home & Garden,HG-304,Picture Frame 8x10,2,6.39,12.78,0.2,Cash,In-Store,N,REG-9
TXN-932589,03/15/2024,ST-007,CUST-25146,EMP-6623,Toys,TY-001,LEGO City Set,2,49.99,99.98,,Debit Card,Curbside Pickup,N,REG-13
TXN-590023,04/11/2024,ST-002,CUST-26523,EMP-1621,Pharmacy,PH-304,  Bandage Assortment,1,5.39,5.39,0.1,EBT,In-Store,N,REG-1
TXN-526067,2023-03-10,ST-010,CUST-41444,EMP-4624,FURNITURE,FU-304,Storage Ottoman,2,49.49,98.98,0.1,Credit Card,In-Store,N,REG-2
TXN-335728,17-Apr-2024,ST-005,CUST-14048,EMP-1524,Grocery,GR-008,Canned Tomatoes,1,1.29,1.29,,Debit Card,In-Store,N,REG-14
TXN-172109,2024-07-06,ST-005,,,Electronics,EL-303,USB-C Hub,1,29.74,29.74,0.15,Debit Card,Curbside Pickup,N,REG-14
TXN-331936,2023-09-17,ST-002,CUST-91037,EMP-7213,Sports,SP-506,Foam Roller,2,19.99,39.98,,Debit Card,Online,N,REG-12
TXN-615854,2024-09-16,ST-006,CUST-72079,EMP-3173,Beauty,BE-506,Razor 4pk,2,8.39,16.78,0.3,Cash,In-Store,N,REG-16
TXN-870061,2024-12-10,ST-004,CUST-85760,EMP-1164,PHARMACY,PH-102,Vitamin D 100ct,2,12.99,25.98,,Debit Card,In-Store,N,REG-2
TXN-708504,12/30/2022,ST-010,CUST-86599,EMP-4728,Electronics,EL-505,Wireless Charger,1,28.49,28.49,0.05,Debit Card,In-Store,N,REG-16
TXN-140380,12-11-2022,ST-010,CUST-29356,EMP-8688,Clothing,CL-708,Baseball Cap,2,14.99,29.98,,Mobile Pay,In-Store,N,REG-9
TXN-347721,21-Aug-2024,ST-005,CUST-20098,EMP-2663,Furniture,FU-102,Bookshelf 5-Tier,5,71.99,359.95,0.2,Debit Card,Curbside Pickup,N,REG-17
TXN-955443,09-17-2022,ST-004,CUST-50917,,Grocery,GR-008,Canned Tomatoes,2,1.29,2.58,,Mobile Pay,In-Store,N,REG-2
TXN-736515,18-May-2023,ST-009,CUST-45824,EMP-9937,Grocery,GR-011,Butter 1lb,1,3.99,3.99,0.2,Check,Online,N,REG-7
TXN-781371,12/11/2023,ST-002,CUST-59744,EMP-4424,Grocery,GR-009,Frozen Pizza,2,7.99,15.98,,Debit Card,Curbside Pickup,N,REG-1
TXN-574977,25-Aug-2024,ST-007,CUST-19828,EMP-9817,Home & Garden,HG-001,Potting Soil 20qt,2,8.09,16.18,0.1,Debit Card,In-Store,N,REG-18
TXN-921204,26-Feb-2024,ST-002,CUST-91852,EMP-5959,Home & Garden,HG-001,  Potting Soil 20qt,5,8.99,44.95,,EBT,In-Store,N,REG-18
TXN-699556,2024-03-20,ST-006,CUST-61135,EMP-7711,Furniture,FU-405,TV Stand,1,95.99,95.99,0.2,Debit Card,In-Store,N,REG-4
TXN-397721,01-28-2024,ST-002,CUST-92951,EMP-7784,Toys,TY-203,Nerf Gun,2,24.99,49.98,,Debit Card,Online,N,REG-14
TXN-592089,01-25-2022,ST-011,CUST-81656,EMP-5484,Sports,SP-102,Dumbbells 20lb pair,4,44.99,179.96,,Credit Card,In-Store,N,REG-12
TXN-766764,17-Apr-2022,ST-006,CUST-88675,EMP-2049,Automotive,AU-304,Car Phone Mount,2,14.99,29.98,,Credit Card,In-Store,N,REG-17
TXN-182915,21-Nov-2024,  ST-012,CUST-49660,,Electronics,EL-808,Gaming Controller,5,47.99,239.95,0.2,Debit Card,Online,N,REG-15
TXN-581813,01-18-2024,ST-012,CUST-61602,EMP-2714,Beauty,BE-203,Mascara,4,8.09,32.36,0.1,Credit Card,In-Store,N,REG-7
TXN-130092,16-Aug-2022,ST-012,CUST-84193,EMP-1756,Clothing,CL-607,Dress Socks 6pk,1,9.99,9.99,,Credit Card,In-Store,N,REG-8
TXN-741013,04-08-2024,ST-008,,EMP-2494,Automotive,AU-203,Windshield Washer Fluid,1,3.99,3.99,0.2,Mobile Pay,Online,N,REG-20
TXN-659905,19-Aug-2024,ST-006,CUST-29859,,  Toys,TY-203,Nerf Gun,5,17.49,87.45,0.3,Credit Card,In-Store,N,REG-1
TXN-252431,07/23/2023,ST-001,CUST-19580,EMP-2586,Toys,TY-304,Board Game,1,28.49,28.49,0.05,Credit Card,Curbside Pickup,N,REG-9
TXN-848981,2022-10-22,ST-002,CUST-39683,EMP-6995,Pharmacy,PH-001,Ibuprofen 200ct,3,7.99,23.97,0.2,Credit Card,In-Store,N,REG-12
TXN-607762,2022-05-10,ST-007,CUST-77605,EMP-5238,Furniture,FU-304,Storage Ottoman,4,41.24,164.96,0.25,Credit Card,Curbside Pickup,N,REG-4
TXN-674691,09-21-2024,ST-007,CUST-61495,EMP-9334,Toys,TY-506,RC Car,3,35.99,107.97,0.1,Debit Card,Curbside Pickup,N,REG-18
TXN-207241,28-Aug-2023,ST-003,CUST-66131,EMP-2949,Automotive,AU-203,Windshield Washer Fluid,2,3.49,6.98,0.3,Gift Card,Online,N,REG-5
TXN-196424,04-03-2024,ST-005,CUST-45830,EMP-9700,Toys,TY-001,LEGO City Set,2,47.49,94.98,0.05,Debit Card,In-Store,N,REG-17
TXN-227948,2022-06-03,ST-006,CUST-60886,EMP-4173,Grocery,GR-006,Greek Yogurt 32oz,1,4.72,4.72,0.25,Credit Card,Online,N,REG-4
TXN-189370,2022-01-31,ST-009,CUST-64548,EMP-7802,Clothing,CL-708,Baseball Cap,1.0,11.24,11.24,0.25,Debit Card,Online,N,REG-7
TXN-839416,02-22-2023,ST-009,CUST-46607,EMP-6566,Automotive,AU-304,Car Phone Mount,3,14.99,44.97,,Credit Card,Online,N,REG-10
TXN-657756,04/10/2024,ST-005,CUST-45073,EMP-5923,Grocery,GR-007,Pasta 1lb,2,1.52,-3.04,0.15,Debit Card,In-Store,Y,REG-19
TXN-902574,23-Nov-2024,ST-012,CUST-97700,EMP-5790,Pharmacy,PH-102,Vitamin D 100ct,4,$9.09,36.36,0.3,Credit Card,Online,N,REG-18
TXN-745856,29-Jan-2022,ST-009,CUST-46002,EMP-4100,Automotive,AU-001,Motor Oil 5qt,5,24.99,124.95,,Credit Card,In-Store,N,REG-10
TXN-393780,08-19-2023,ST-007,CUST-57192,EMP-5318,Pharmacy,PH-001,Ibuprofen 200ct,4,9.99,39.96,,Cash,Curbside Pickup,N,REG-8
TXN-147188,2023-08-22,ST-005,CUST-72047,EMP-6573,Home & Garden,HG-607,Laundry Detergent,2,13.49,26.98,,EBT,Online,N,REG-9
TXN-289051,2024-05-15,ST-011,CUST-63951,EMP-1522,Sports,SP-506,Foam Roller,1,16.99,16.99,0.15,Credit Card,Online,N,REG-12
TXN-570257,03/23/2022,ST-010,,EMP-6890,Sports,SP-001,Yoga Mat,5,18.39,91.95,0.2,Credit Card,In-Store,N,REG-18
TXN-166369,2024-02-19,ST-002,CUST-60007,EMP-2818,Grocery,GR-008,Canned Tomatoes,4,0.90,-3.6,0.3,Credit Card,In-Store,Y,REG-7
TXN-175110,07-27-2024,ST-009,CUST-59854,EMP-7039,Grocery,GR-003,Chicken Breast 3lb,3,10.19,30.57,0.15,Credit Card,In-Store,N,REG-8
TXN-229032,29-May-2024,ST-004,CUST-89596,EMP-8536,Beauty,BE-405,Body Lotion 16oz,2,6.79,13.58,,Credit Card,In-Store,N,REG-4
TXN-207452,04-19-2022,ST-012,CUST-55410,EMP-5393,Electronics,TV-001,"4K Smart TV 55""",5,499.99,2499.95,,Gift Card,In-Store,N,REG-7
TXN-360485,01/13/2024,ST-010,CUST-11825,EMP-4534,Clothing,CL-304,Running Shoes,4,55.24,220.96,0.15,Debit Card,Curbside Pickup,N,REG-16
TXN-615057,31-Mar-2023,ST-003,CUST-43741,EMP-2354,Furniture,FU-203,Desk Lamp,1,22.39,22.39,0.2,Credit Card,In-Store,N,REG-7
TXN-481395,05-27-2022,ST-009,CUST-79309,EMP-4745,Grocery,GR-005,Orange Juice 64oz,1,4.49,4.49,,Credit Card,In-Store,N,REG-1
TXN-160421,2023-06-12,ST-011,CUST-12099,EMP-7432,Beauty,BE-304,Lip Balm 3pk,1,4.74,4.74,0.05,Credit Card,In-Store,N,REG-19
TXN-359462,05/18/2024,ST-007,CUST-85388,EMP-9801,Sports,SP-203,Water Bottle 32oz,5,13.59,67.95,0.2,EBT,In-Store,N,REG-9
TXN-449082,26-Nov-2022,ST-009,CUST-22567,EMP-4822,Furniture,FU-102,Bookshelf 5-Tier,3,80.99,242.97,0.1,Debit Card,In-Store,N,REG-2
TXN-406199,11-Oct-2024,ST-004,CUST-17601,EMP-6384,Home & Garden,HG-203,Scented Candle,1,12.99,12.99,,Credit Card,In-Store,N,REG-13
TXN-198261,01-30-2024,ST-010,CUST-80588,EMP-9867,Pharmacy,PH-102,Vitamin D 100ct,1,11.04,11.04,0.15,EBT,In-Store,N,REG-20
TXN-689335,2022-07-17,ST-009,CUST-13132,EMP-3301,Toys,TY-001,LEGO City Set,1,44.99,44.99,0.1,Mobile Pay,In-Store,N,REG-19
TXN-517917,2023-03-07,ST-009,CUST-77203,EMP-8330,Beauty,BE-405,Body Lotion 16oz,3,5.59,16.77,0.3,Credit Card,Online,N,REG-16
TXN-192732,08/30/2022,ST-004,CUST-15769,EMP-5065,Furniture,FU-203,Desk Lamp,5,25.19,125.95,0.1,Debit Card,In-Store,N,REG-20
TXN-552825,12/30/2023,ST-004,CUST-91083,EMP-5037,Pharmacy,PH-304,Bandage Assortment,5,4.19,66.03,0.3,Debit Card,In-Store,N,REG-14
TXN-658333,06-Dec-2024,ST-002,CUST-47342,EMP-5918,Grocery,GR-007,Pasta 1lb,5,1.79,8.95,,Debit Card,In-Store,N,REG-16
TXN-525005,14-Jul-2023,ST-010,CUST-78701,EMP-8817,Home & Garden,HG-203,Scented Candle,2,10.39,20.78,0.2,Mobile Pay,In-Store,N,REG-16
TXN-754234,10/14/2024,ST-004,CUST-97867,EMP-1941,Home & Garden,HG-607,Laundry Detergent,1,11.47,11.47,0.15,EBT,Online,N,REG-6
TXN-692972,23-Jun-2022,ST-006,CUST-21509,EMP-5489,Sports,SP-405,  Jump Rope,1,8.09,8.09,0.1,Debit Card,In-Store,N,REG-5
TXN-350356,03-Nov-2023,ST-006,CUST-59244,EMP-4255,AUTOMOTIVE,AU-102,Car Air Freshener,2,3.14,-6.28,0.1,Mobile Pay,In-Store,Y,REG-17
TXN-682597,03-04-2023,ST-008,CUST-50461,,Pharmacy,PH-102,Vitamin D 100ct,2,12.99,25.98,,Mobile Pay,In-Store,N,REG-4
